_unit_id;_golden;_unit_state;_trusted_judgments;_last_judgment_at;gender;gender:confidence;profile_yn;profile_yn:confidence;created;description;fav_number;gender_gold;link_color;name;profile_yn_gold;profileimage;retweet_count;sidebar_color;text;tweet_coord;tweet_count;tweet_created;tweet_id;tweet_location;user_timezone
815719286;False;finalized;3;10/26/15 22:15;brand;1.0;yes;1.0;3/21/14 23:04;"Team di reporter e giornalisti, lavoriamo con video e web. La nostra giornata tra cronaca, attualitÌÊ, politica e sport 
info@smlive.it";1628;;0083B3;SML2020;;https://pbs.twimg.com/profile_images/559404560238669824/3abIMT5__normal.jpeg;0;C0DEED;Do you know who are awesome? My 4 new followers in the last week! Growing with https://t.co/iN3hLNli3g;;5692;10/26/15 12:40;6.5873e+17;Milan Italy;
815719287;False;finalized;3;10/27/15 0:36;female;1.0;yes;1.0;12/24/11 19:10;I like to sleep;6559;;38543;cheer_diva97;;https://pbs.twimg.com/profile_images/567105102532468736/4bj2T2R4_normal.jpeg;0;EEEEEE;camerons side of the bed smells SO bad;;11328;10/26/15 12:40;6.5873e+17;;America/Los_Angeles
815719288;False;finalized;3;10/26/15 22:47;female;1.0;yes;1.0;4/22/14 4:22;ask no questions and you'll get no lies @spoopytaylor;27753;;0084B4;BURNSlVAN;;https://pbs.twimg.com/profile_images/657574153340518400/V0wZgnCd_normal.jpg;0;C0DEED;@wishbonecon are u going to the 1.30 one ??;;69585;10/26/15 12:40;6.5873e+17;neverland;Amsterdam
815719289;False;finalized;3;10/26/15 23:21;male;1.0;yes;1.0;10/11/15 5:03;For any photography bookings or enquiries DM, call me on 07508547008 or email me at abphotography1989@gmail.com Insta:@a.b_photography25  #TeamChrist;20;;3B94D9;MrABPhotog;;https://pbs.twimg.com/profile_images/653187591425105920/XuoiKdrm_normal.jpg;0;0;@Hakeem_NLT Boii make the wafflw link to the reference then the word count should clear up lol;;3215;10/26/15 12:40;6.5873e+17;North Side Of That London ;
815719290;False;finalized;3;10/26/15 23:53;female;1.0;yes;1.0;10/9/12 7:31;"Born in Czech Republic, live in Ireland, wanna be in Germany.
OUAT ?Û¢ OITNB";7013;;DD2E44;Moonfell44;;https://pbs.twimg.com/profile_images/559754714544214016/dnWFn_jB_normal.jpeg;0;C6E2EE;"https://t.co/nRN2mGLd2E
Am I the only one who loves the part with Merlin and Regina's face? :D #OUAT";;1900;10/26/15 12:40;6.5873e+17;Waterford, Ireland;Casablanca
815719291;False;finalized;3;10/26/15 22:38;male;0.6539;yes;1.0;3/4/13 6:45;' You are to me All that an angel could be. ' *?_Ä?Ü ;10536;;ABB8C2;realangelhes;;https://pbs.twimg.com/profile_images/655712588018372609/aZaDsHos_normal.jpg;0;FFFFFF;@Harry_Styles always remember, never forget you're the best and the greatest in the world just being you always you till the end of time YOU;;237421;10/26/15 12:40;6.5873e+17;?ãÜ is everything ?__?Ï¤?_Ô;Baghdad
815719292;False;finalized;3;10/26/15 22:54;male;1.0;yes;1.0;2/9/11 6:55;Following the Money, Opening Governance, Fighting Corruption!                @GlobalIntegrity @OpenGovHub  Tweets my own.;1741;;FF0000;alanhudson1;;https://pbs.twimg.com/profile_images/1685539408/AH92_normal.jpg;0;F2E195;The POLITICS of evidence + results in international development. https://t.co/T7N2c2TTBf - Looks great. h/t @duncan_ids @rosalindeyben +;;12286;10/26/15 12:40;6.5873e+17;Washington DC;London
815719293;False;finalized;3;10/26/15 22:05;female;1.0;yes;1.0;5/27/11 7:25;"Retired Bad Girl. 
?Û¢?Û¢ QUEEN! ?Û¢?Û¢";797;;990000;Miss_Masaya;;https://pbs.twimg.com/profile_images/657997085665591296/Ox0fNbDT_normal.jpg;0;DFDFDF;Please God, let me get a house that has a fireplace in the bedroom!! I have such great ideas for such a room..;;31758;10/26/15 12:40;6.5873e+17;Scotland, United Kingdom;Edinburgh
815719294;False;finalized;3;10/26/15 22:44;female;1.0;yes;1.0;9/11/15 14:30;walk by faith not by sight.;109;;0084B4;RAEHEREEEE;;https://pbs.twimg.com/profile_images/642457438851993605/H4EfbYcn_normal.jpg;0;C0DEED;that's the 8% they have hidden.. UMPH. https://t.co/OnebBSAG93;;689;10/26/15 12:40;6.5873e+17;;
815719295;False;finalized;3;10/26/15 23:03;female;0.6738;yes;1.0;4/19/11 8:52;H50 NCISLA Bones Castle Arrow Chicago Fire Chicago PD POI Elementary TBBT Agents Of Shield Grey's Anatomy The Last Ship Callen McRoll  Ajax LFC BarÌ¤a Rafa Nadal;722;;3B94D9;Ilse_Futbolista;;https://pbs.twimg.com/profile_images/640483810480488448/5F9P4_Mq_normal.jpg;0;0;@WigingtonLinda that's nice for this time of the year. tomorrow they say it should be around 20;;209962;10/26/15 12:40;6.5873e+17;;Amsterdam
815719296;False;finalized;3;10/26/15 23:07;male;0.6628;yes;1.0;5/23/15 7:21;Apollo bot pulling from both AJ and DD. Randomly posts every hour. Spoilers abound. Under construction. Progress: 4-2 (75% complete).;0;;0084B4;ShitApolloYells;;https://pbs.twimg.com/profile_images/602117524637888512/s48xMoEi_normal.png;0;C0DEED;(Surgical enhancements are for a different part of the body, and, I was kidding...);;3191;10/26/15 12:40;6.5873e+17;Wright Anything Agency;Tokyo
815719297;False;finalized;3;10/27/15 0:51;brand;1.0;yes;1.0;7/20/09 22:26;South Beach 229 9th Street Miami Beach, FL 33139 786.621.3511 Sunny Isles Beach 16850 Collins Ave #113C Sunny Isles Beach, FL 33160 305.974.0040;423;;00A500;MIASkateShop;;https://pbs.twimg.com/profile_images/461941067177136128/DEHbSYtW_normal.png;0;FFFFFF;The CTAS Pro High colorway inspired by sageelsesser available now at both #MIAskateshop locations?Û_ https://t.co/yGz0K7nqso;;3949;10/26/15 12:40;6.5873e+17;MIAMI;Eastern Time (US & Canada)
815719298;False;finalized;3;10/26/15 23:15;male;1.0;yes;1.0;10/1/13 17:44;?÷??ü?å©;450;;0084B4;butkick2000;;https://pbs.twimg.com/profile_images/656619794423263232/e9r_l786_normal.jpg;0;C0DEED;I swear if she touches me one more time. _Ù÷__Ù÷_ she pisses me off. It's stupid cause my friends fall for the trick as well _Ù÷Ô;;1104;10/26/15 12:40;6.5873e+17;;
815719299;False;finalized;3;10/26/15 22:30;male;0.6636;yes;1.0;11/2/11 5:18;"like the snow, beautiful! but cold??ã?ü?. I'm a legal drug dealer. Original,Extraordinary, and Psychic! if you want to know me better? talk to me ;)";530;;9611B0;Odi_SH;;https://pbs.twimg.com/profile_images/657597229541249024/bOLOWOLx_normal.jpg;0;80808;She is not beautiful m, and I'm talking beyond the superficial beauty.;;39756;10/26/15 12:40;6.5873e+17;¯¬ô_¯» ¯£ôàôãô_;Riyadh
815719300;False;finalized;3;10/27/15 0:07;brand;1.0;yes;1.0;7/22/09 8:20;Official Twitter Account of the Wichita Falls Wildcats | @NAHLHockey South Division  Est. 2004 | #RestoretheRoar;246;;ABB8C2;WFWildcats;;https://pbs.twimg.com/profile_images/551026095894429697/10xlNRtp_normal.png;0;EEEEEE;The Wildcats pay a visit to Fain elementary school! https://t.co/Xjx8GNyRhJ;;11082;10/26/15 12:40;6.5873e+17;Wichita Falls, Texas;Central Time (US & Canada)
815719301;False;finalized;3;10/27/15 1:31;female;1.0;yes;1.0;3/10/10 9:56;Wife of Tidy Boy Amadeus, director of The Ideal Place and proud mother of Max Mozart;69;;0084B4;AngieMozart;;https://pbs.twimg.com/profile_images/2240414271/image_normal.jpg;0;C0DEED;bad day in the office - but nice to catch up with @thedjbrisk so wish we had more time to catch up x;;593;10/26/15 12:40;6.5873e+17;Northampton;
815719302;False;finalized;3;10/27/15 0:10;brand;1.0;yes;1.0;5/1/09 4:35;Delivering you up-to-date news from the entertainment world.;1;;9999;starsjournal;;https://pbs.twimg.com/profile_images/380515226/sj-icon_normal.gif;0;EEEEEE;New Study Says Bacon Causes Cancer, But the Internet Refuses to Believe It https://t.co/SNgYZFCG4b;;228205;10/26/15 12:40;6.5873e+17;Where do you think?;Hong Kong
815719303;False;finalized;3;10/26/15 22:25;female;1.0;yes;1.0;5/7/15 19:05;A lie gets halfway around the world before the truth has a chance to get its pants on.;0;;0084B4;BuzzellNatalie;;https://pbs.twimg.com/profile_images/634770327914987520/3mQYlBPd_normal.jpg;0;C0DEED;James Walter invented the bolt-action rifle, liquor, sexual intercourse, and football-- in that order.;;13424;10/26/15 12:40;6.5873e+17;;
815719304;False;finalized;3;10/26/15 23:20;male;1.0;yes;1.0;3/7/10 12:38;Lover of the truth, seeker of knowledge;215;;0084B4;cyrusodessa;;https://pbs.twimg.com/profile_images/613343268689051649/N84-CSxs_normal.jpg;0;C0DEED;@Lov3rzWorldwide Say He is the one. The eternal. He doesn't have kids nor did anyone have Him. There is nothing like The One.;;998;10/26/15 12:40;6.5873e+17;USA ;
815719305;False;finalized;3;10/26/15 23:31;male;1.0;yes;1.0;1/24/11 19:01;Why Chase Trends When You Can Make A Statement? #HOODLYFE https://t.co/ABfaK2iDjb;774;;9999;WisemanKayo;;https://pbs.twimg.com/profile_images/658729160915963904/XxthcQR3_normal.jpg;0;EEEEEE;"Now I Changed! I'm not the same Man I once Yesterday it's for the better watch &amp; take notes";;56032;10/26/15 12:40;6.5873e+17;;
815719306;False;finalized;3;10/27/15 0:20;female;1.0;yes;1.0;3/21/15 7:08;Calm and Collected. #FollowBackAndSee;0;;0084B4;YemiSureGirl;;https://pbs.twimg.com/profile_images/579284873791324160/C71fhLG__normal.jpg;0;C0DEED;Amazing: See Igbo Village In The United States OfåÊAmerica https://t.co/Z8A95hAQpE https://t.co/qdQ6HnE735;;13401;10/26/15 12:40;6.5873e+17;Places.;
815719307;False;finalized;3;10/26/15 23:05;female;0.6614;yes;1.0;7/29/08 3:50;Artist ? Õ Re-evaluating life? ÕRadiation Oncology student? ÕWant 2 make a +ve difference? ÕComedian? ÕRule-Breaker ? Õ  @FORCElectures? Õ  LIVE DRAWZ! http://t.co/Nsf5Zd0hfY;6805;;FF0877;smizz;;https://pbs.twimg.com/profile_images/602082590074544128/Rg2OGP-d_normal.jpg;0;FFFFFF;@R_M_Appleyard alarm wont work as you can't time the stops in Leeds. Too much traffic ect. A 20min bus ride can take 50 or 12 mins, ya know?;[53.80984395, -1.58653997];30903;10/26/15 12:40;6.5873e+17;Practicing Kindness;London
815719308;False;finalized;3;10/26/15 23:48;brand;1.0;yes;1.0;8/31/12 5:36;TCG is a staffing firm that places design, interactive and marketing professionals in freelance and full-time jobs. See all our Jobs here!;0;;F62217;TCGJobs;;https://pbs.twimg.com/profile_images/430398231730589697/ncWn7U77_normal.png;0;C0DEED;Join the The Creative Group team! See our latest #BusinessMgmt #job opening here: https://t.co/X2YVPuRDy4 #TheCreativeGroup #NEWYORK, NY;[40.7519846, -73.9697795];19879;10/26/15 12:40;6.5873e+17;;Atlantic Time (Canada)
815719309;False;finalized;3;10/27/15 1:28;female;1.0;yes;1.0;7/5/13 13:08;hi. my name is Angela but most of my friends call me Angie. I have a very boring life consisting of College & Work, so I have nothing to post for a bio.;36;;F5ABB5;angie48534918;;https://pbs.twimg.com/profile_images/550568818972430337/nHO_zqeP_normal.jpeg;0;0;#Akinator, the Genie App, just guessed that I was thinking of  Katniss Everdeen's Daughter #what? how?;;488;10/26/15 12:40;6.5873e+17;;
815719310;False;finalized;3;10/27/15 1:01;brand;1.0;yes;1.0;7/27/11 14:29;Sports, media, opinion. Established 2006. Contact us: jmcintyre@usatoday.com;3;;E51937;thebiglead;;https://pbs.twimg.com/profile_images/378800000060246105/e51ed08e395bdad0a0b8482f11996b50_normal.png;0;0;'30 Teams in 30 Days' NBA Season Preview, #2: Cleveland Cavaliers + an Op-Ed About the Legacy of LeBron James https://t.co/dYTW2sr9Gp;;69816;10/26/15 12:40;6.5873e+17;;Eastern Time (US & Canada)
815719311;False;finalized;3;10/26/15 23:35;male;0.6397;yes;1.0;6/10/13 5:56;I repair all makes and models of phones, tablets,  mp3 players &  more! I've  been professionally repairing electronic equipment since 1988!;4;;0084B4;techcheckrepair;;https://pbs.twimg.com/profile_images/502497418664247298/TFiInDrP_normal.jpeg;0;C0DEED;@TekifyUK I am trying to unbrick my Kindle fire, with a red screen. I followed your youtube video, and am using the unbrick tool.;;103;10/26/15 12:40;6.5873e+17;Utah;Mountain Time (US & Canada)
815719312;False;finalized;3;10/26/15 23:54;male;1.0;yes;1.0;1/17/10 6:02;Sportswriter, cigar lover, dreamer. Pro writer for @SportsBlog, @ustadium ambassador, and suffering Yankees/Nets/Jets fan. #FAU19;8900;;51014;JakeElman;;https://pbs.twimg.com/profile_images/658346486477008897/vHgu9dJD_normal.jpg;0;0;If you say someone like Wale or Meek or Wiz has gotten big in the past five years you're a moron. They were big in the mixtape game.;;75684;10/26/15 12:40;6.5873e+17;Florida ;Central Time (US & Canada)
815719313;False;finalized;3;10/27/15 1:21;female;1.0;yes;1.0;11/3/12 15:50;Charity volunteer;105694;;9D582E;Madelineh28;;https://pbs.twimg.com/profile_images/587683229722877952/SOkhPUxB_normal.png;0;D9B17E;Move Of The Week Double Leg Stretch ?Û_ : https://t.co/kxkCEFUxQB ... https://t.co/n7PtOHGaPQ;;159675;10/26/15 12:40;6.5873e+17;;Pacific Time (US & Canada)
815719314;False;finalized;3;10/27/15 1:38;brand;0.6629;yes;1.0;3/30/09 23:08;Hip Hop USB Albums / BreakStix / USB Break Beats/ http://t.co/IAOF4r93hv;58;;0084B4;WonderRhythm;;https://pbs.twimg.com/profile_images/183683348/logousb_normal.jpg;0;BDDCAD;Goodword @ The Honey Hive Gallery https://t.co/htzxiHKODA;;7110;10/26/15 12:40;6.5873e+17;Berkeley,  ca;Central Time (US & Canada)
815719315;False;finalized;3;10/27/15 0:41;brand;0.6661;yes;1.0;1/28/10 11:12;?÷É 150312 ?÷É 150314 ?÷É 150315 ?÷É 150515 ?÷É 150516 ?÷É 150517 ?÷É 150518 ?÷É;657;;0ADBCA;anneaviel;;https://pbs.twimg.com/profile_images/555469836302553088/napFEGk3_normal.jpeg;0;FFFFFF;THE FIRST FANCAM OF THAT AMAZING INTRO FUCK https://t.co/VAcnnIXgIA;;108784;10/26/15 12:40;6.5873e+17;Poland;Seoul
815719316;False;finalized;3;10/27/15 1:52;female;0.6691;yes;1.0;7/12/15 14:41;;0;;0084B4;NotNuttyKarl;;https://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png;0;C0DEED;@RepComstock You are supporting the Father of the Sequester for Speaker. Cut vet pensions, military, medicare. Shame on you;;1342;10/26/15 12:40;6.5873e+17;;
815719317;False;finalized;3;10/27/15 0:00;brand;1.0;yes;1.0;11/18/13 18:39;The card that get you everywhere, anything, anyhow.  Please use the credit card wisely.  Please get the tips of using credit card from my site;159;;0000FF;AraHelvie;;https://pbs.twimg.com/profile_images/433624859159973889/Jg27TJVS_normal.jpeg;0;C0DEED;#biz Import Veteran: The 6 tricks every importer must know in order to avoid getting ripped off. https://t.co/g2HVXx9Jf0;;119270;10/26/15 12:40;6.5873e+17;;
815719318;False;finalized;3;10/27/15 0:03;unknown;0.6671;yes;1.0;6/10/14 8:04;Boring, boring Chelsea.;267;;0084B4;ashcfc17;;https://pbs.twimg.com/profile_images/650773384633188352/1-G62V_2_normal.jpg;0;C0DEED;The FA have lost it, they're fining clubs left right and centre. Do your job properly or don't do it at all. @FA;;5966;10/26/15 12:40;6.5873e+17;Battersea, London;
815719319;False;finalized;3;10/26/15 23:21;brand;1.0;yes;1.0;9/28/11 7:06;All the #Dallas #TX news you need in one spot.   Thanks for following and please send along any suggestions you may have.;0;;9999;DallasTX_News;;https://pbs.twimg.com/profile_images/1565008483/texas_normal.jpg;0;EEEEEE;No Water To Frisco Subdivision: A contractor working in the area cut a water line and crews are now?Û_ https://t.co/mvsXieKa21 #dallas #news;;189522;10/26/15 12:40;6.5873e+17;Dallas, TX;
815719320;False;finalized;3;10/26/15 23:24;male;1.0;yes;1.0;8/5/10 8:31;Maker, Conceptor & Creative Developer - 0xBAC3A9BD - #conception #geek #dev #agile #neutralite #opensource #privacy #copyright;193;;107FC9;Adrien_RG;;https://pbs.twimg.com/profile_images/643511925532397568/hjSpxYYZ_normal.jpg;0;FFFFFF;Reimagining the #webdesign process by @InVisionApp - https://t.co/Vmb0OZU67e https://t.co/hFlWR8tfOl;;3874;10/26/15 12:40;6.5873e+17;127.0.0.1;Athens
815719321;False;finalized;3;10/26/15 23:42;brand;0.667;yes;1.0;6/9/11 14:51;;0;;0084B4;Marit433;;https://pbs.twimg.com/profile_images/506013148227198976/DGZrW2de_normal.jpeg;0;C0DEED;The accumulation of rake marks:SNIP #Blackfish Morgan 'looks like she came close to losing her left eye' #FreeMorgan https://t.co/NmaiGtIocI;;302;10/26/15 12:40;6.5873e+17;;Amsterdam
815719322;False;finalized;3;10/27/15 0:00;male;0.705;yes;1.0;1/17/12 20:36;Calm And Cool;1140;;0099B9;ClemsonJohn;;https://pbs.twimg.com/profile_images/654408635624374273/W6M8MAEb_normal.jpg;0;5ED4DC;@deptulahasrage Clemson only need to stack the line against FSU then they may not even score;;300;10/26/15 12:40;6.5873e+17;Greenville S.C;Eastern Time (US & Canada)
815719323;False;finalized;3;10/27/15 1:25;female;0.6631;yes;1.0;5/3/09 14:30;A retro modernist suffering from unsightly visibility.;366;;0;movieskink;;https://pbs.twimg.com/profile_images/2184506197/photo_normal.png;0;0;I can see now that there's no way I'm going to resist this Shattered Empire business. The Noto cover alone! https://t.co/nLmIC5xDmp;;8118;10/26/15 12:40;6.5873e+17;;Eastern Time (US & Canada)
815719324;False;finalized;3;10/27/15 0:50;brand;0.6708;yes;1.0;10/31/12 6:46;Multiple Sclerosis lives here in Brant County and together with our community partners we want to do all we can to help those living with this disease.;8;;0099CC;MSSociety_Brant;;https://pbs.twimg.com/profile_images/519499313626361856/FYHmDrIT_normal.jpeg;0;FFF8AD;If you have some time, would be great if you could fill out the attached survey. Could provide some real insights. https://t.co/Z3w902w0wh;;827;10/26/15 12:40;6.5873e+17;Brantford/Brant;Atlantic Time (Canada)
815719325;False;finalized;3;10/26/15 23:05;male;1.0;yes;1.0;2/25/12 4:30;Doctorate in Physics, 2 time Olympic swimming gold medalist and professional liar.;4902;;9266CC;Shady1277;;https://pbs.twimg.com/profile_images/656882357388095488/omsbXenk_normal.png;0;0;@cringe_channel chris chan has the fame;;2286;10/26/15 12:40;6.5873e+17;pronouns - dead/pool;Dublin
815719326;False;finalized;3;10/26/15 23:09;female;1.0;yes;1.0;7/23/12 22:34;I only trust people that like big butts. They cannot lie.;1724;;0084B4;ilovegiraffes_;;https://pbs.twimg.com/profile_images/651146254521466880/eAuUwatH_normal.jpg;0;C0DEED;The accuracy though lol  https://t.co/frFforEeLC;;5244;10/26/15 12:40;6.5873e+17;;
815719327;False;finalized;3;10/27/15 0:48;male;1.0;yes;1.0;8/12/13 8:21;dont take my tweets serious and if you do... *shrugs* Shit happens...... look at my link and pin. i have no reason to be on here now.;33672;;990000;oddbennett;;https://pbs.twimg.com/profile_images/655078683007283200/w9kQ_VYL_normal.jpg;0;FFFFFF;"Im weakkkkk_Ù÷â_Ù÷â_Ù÷â_Ù÷â_Ù÷â
Tbh thats the only way to shut down girls who flex";;95732;10/26/15 12:40;6.5873e+17;Belleville;Central Time (US & Canada)
815719328;False;finalized;3;10/27/15 2:03;brand;1.0;yes;1.0;6/9/14 14:27;Come to AGROWN's #AgTech Investor Conference and join the convo on #CEA in the US. Feat. @JayFamiglietti @genegiacomelli1 @Meiny_Prins #ActOnClimate #AgCon;299;;0084B4;AGROWN1;;https://pbs.twimg.com/profile_images/641412861005180928/Otr2y15Z_normal.jpg;0;C0DEED;We got to see inside the #OARDC #greenhouses in the daytime, too! #AgCon #OSU @visitoardcw https://t.co/wb6BgiHc3g;;1011;10/26/15 12:40;6.5873e+17;;
815719329;False;finalized;3;10/27/15 1:29;female;1.0;yes;1.0;9/30/15 5:07;"Community Outreach. Medicaid Managed Care
Board Member United Way Chicago
M.A. Gerontology. Advocate for Underserved Communities. ISU Alumni. ëÓë£ë÷";800;;0084B4;LmarieAsad;;https://pbs.twimg.com/profile_images/649597416367345664/t6N81DpM_normal.jpg;0;C0DEED;"Thanks to the #ACA more adults are eligible for #Medicaid in #Illinois &amp; able to apply online.  @YoungInvincible

https://t.co/cfwlLqv4K9";;595;10/26/15 12:40;6.5873e+17;Chicago, IL;
815719330;False;finalized;3;10/26/15 22:04;female;1.0;yes;1.0;9/26/14 3:30;Ventas Digitales @ IBM EspaÌ±a. Todas mis opiniones son personales y las hay de todos los colores. TambiÌ©n puedes contactarme en http://t.co/U9r28x31Hr;54;;9266CC;AliciaVRuiz;;https://pbs.twimg.com/profile_images/515451137852313600/wxh-xYcG_normal.jpeg;0;0;IBMSocialBiz: In the future, there will be a narrowing of the gap of people's abilities to use tools proficiently. JenniferMcClure #H2HChat?Û_;;22145;10/26/15 12:40;6.5873e+17;Madrid;Madrid
815719331;False;finalized;3;10/26/15 22:36;male;1.0;yes;1.0;1/20/11 20:20;#?Ä£FreeZa #?Ä£RIPNAZERAH??_?ü?;14992;;FA3CBE;KingClay__;;https://pbs.twimg.com/profile_images/595407457154805762/9-kSx66n_normal.jpg;0;0;Chris Got On The Black Toe 1s _Ù÷_;;48045;10/26/15 12:40;6.5873e+17;;Eastern Time (US & Canada)
815719332;False;finalized;3;10/27/15 0:18;female;1.0;yes;1.0;8/10/13 19:01;æáæ¡æü ?µÑæ¡?µä f?µ÷ê¬?µ? æüå¼?µ÷ èÁæüæüæü'??À, æáæ¡æü æüå¼?µ÷ ?µÄèÁæá?µÄæüè¢ èÁæüæüæü'??À, ?µ??µ??µ??µ??µ??µ? å¼æ¡ ?µ?æü ?µ?å¼?µö è¢?µÑå¼p f?µ÷ê¬?µ?'??À èÁæüæüæü'??À;38680;;4A913C;thepanda_karina;;https://pbs.twimg.com/profile_images/653465887949717504/T_QLnLTW_normal.png;0;0;@iampoojabalaji The day after his wedding anniversary... Sucks to suck;;34852;10/26/15 12:40;6.5873e+17;|| SPNCW || Samandriels ||;Central Time (US & Canada)
815719333;False;finalized;3;10/27/15 2:11;brand;1.0;yes;1.0;3/20/09 11:47;Weekly Hip-Hop Podcast. New Show Every Wednesday. Rooted in Hip-Hop. Limited to nothing. Marketing@excusemyadlib.com;3665;;3B94D9;EMA_radio1;;https://pbs.twimg.com/profile_images/826869503/ema_logo_normal.jpg;0;BDDCAD;Here's some of the equipment we use to run our show! https://t.co/x6cCJG8SeX https://t.co/A6N8HU1tlJ;;37546;10/26/15 12:40;6.5873e+17;NYC---DMV;Quito
815719334;False;finalized;3;10/27/15 1:45;female;1.0;yes;1.0;2/26/13 22:02;you're a catalyst to your happiness;13588;;BD98E5;sh4nnonmiller;;https://pbs.twimg.com/profile_images/631159147556286466/TTOLDcJq_normal.jpg;0;0;When you're 20 mins early to an advising appointment but the bitch before you goes over by 10 mins_Ù÷Ô;;6464;10/26/15 12:40;6.5873e+17;bay area x boulder;Arizona
815719335;False;finalized;3;10/27/15 0:32;;0.0;no;0.6581;2/23/15 5:10;Always Be Grateful Of Everything You Have  Say Alhamdullilah;23;;FA743E;yananaShFt;;https://pbs.twimg.com/profile_images/622656047879057410/JcBR34Vy_normal.jpg;0;0;@jaehyunim_ ohh okay..just asking for my friend..she just want to know the price..will let u know if she interested..thanks..;;3818;10/26/15 12:40;6.5873e+17;?¤??Êö??«?ÜÏ?¥ã;Kuala Lumpur
815719336;False;finalized;3;10/27/15 0:43;female;1.0;yes;1.0;10/3/15 21:32;;0;;0084B4;Ayu7sith4;;https://pbs.twimg.com/profile_images/650530183737315328/mgnOVgHF_normal.jpg;0;C0DEED;https://t.co/EROGWToizO Sissy?Ûªs wife loved the l Choosing Lingerie ?ÛÒ A Very Important Role For Sissy https://t.co/sRf506OsHy;;44421;10/26/15 12:40;6.5873e+17;;
815719337;False;finalized;3;10/27/15 1:50;male;1.0;yes;1.0;11/21/08 10:38;Idiot from Baltimore who thinks he is funny.;6044;;994700;DrRockt0pus;;https://pbs.twimg.com/profile_images/641986326477303808/kbf-w6AD_normal.jpg;0;FFFFFF;@paulmgardner @cwellssun I knew a guy who was in the military who used it because it doesn't show up on drug tests.;;9799;10/26/15 12:40;6.5873e+17;Baltimore, MD;Eastern Time (US & Canada)
815719338;False;finalized;3;10/26/15 23:53;male;1.0;yes;1.0;3/24/15 13:17;computer engineer @ Khalifa university;3;;0084B4;buomar94;;https://pbs.twimg.com/profile_images/582451412853874688/WUK-c-Bl_normal.jpg;0;C0DEED;"My mom listening to ""Hello"" what's happening to the world";;52;10/26/15 12:40;6.5873e+17;;
815719339;False;finalized;3;10/26/15 23:12;female;1.0;yes;1.0;6/14/13 6:52;|Studying At Dillard University| |Dr.Williams|;634;;0084B4;mill_isit;;https://pbs.twimg.com/profile_images/655922626695598080/DY90mawX_normal.jpg;0;C0DEED;If ion work one job , I work the other .;;7107;10/26/15 12:40;6.5873e+17;New Orleans, LA;
815719340;False;finalized;3;10/26/15 23:27;female;1.0;yes;1.0;2/2/12 11:55;Leonel Dominic;4941;;0084B4;Mydickboyyy;;https://pbs.twimg.com/profile_images/658120358571196416/owZaYiVc_normal.jpg;0;C0DEED;Lrt me at work allllllllllllllll the time!!!!!;;10170;10/26/15 12:40;6.5873e+17;;
815719341;False;finalized;3;10/26/15 23:41;unknown;0.3357;yes;1.0;6/14/15 15:59;GB for 15 years,not usually a twitter twat, following the chat regarding the fight/demise of our once noble trade! Those 'in the know' have lot to answer for!;3234;;0084B4;Onmeed;;https://pbs.twimg.com/profile_images/628035016275140608/bZjNE_3a_normal.jpg;0;C0DEED;@londontaxi_pr They were aimed at the public to make them aware,MPs should have noted their content and acted on the video from  @TheLTDA;;4673;10/26/15 12:40;6.5873e+17;London;
815719342;False;finalized;3;10/27/15 2:01;unknown;0.3502;yes;1.0;8/29/15 16:58;;4;;0084B4;johnnywhygull;;https://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png;0;C0DEED;"The guys over at  &amp;  gave us these Horizon 2 copies to giveaway! Info coming soon :)  https://t.co/S7QbX4HoTR";;43101;10/26/15 12:40;6.5873e+17;;
815719343;False;finalized;3;10/26/15 23:50;female;1.0;yes;1.0;11/19/13 2:34;How to Quit Paying for Expensive Medical Visits and Fake Fixes, and Eliminate His Frustrating, Nagging and Constantly Repeating Low Back Pain.;102;;0000FF;ArdithBordonaro;;https://pbs.twimg.com/profile_images/441066015640666112/AWytWS1a_normal.jpeg;0;C0DEED;Flexible Diet Plan: Revealed for the first time, secret methods for losing weight, without having to give up?Û_ https://t.co/yGQYYVCYKi;;75252;10/26/15 12:40;6.5873e+17;;
815719344;False;finalized;3;10/26/15 23:02;male;0.6553;yes;1.0;3/22/10 10:54;born london, grew up basildon, lived cornwall,  most of that at sea. makes no sense. but that's fine.;62;;352FEB;spikenewlyn;;https://pbs.twimg.com/profile_images/1377351428/marrok.logo_normal.jpg;0;C0DEED;Total loss of respect for the little twat https://t.co/eQstpYJEck;;552;10/26/15 12:40;6.5873e+17;west cornwall;London
815719345;False;finalized;3;10/26/15 22:16;male;1.0;yes;1.0;5/19/12 11:19;i just signed myself;3662;;73A1A9;fuckgivenchy;;https://pbs.twimg.com/profile_images/653588084282556420/b1WTamg1_normal.jpg;0;FFFFFF;he needs his own intro for when you pick up the phone 'CLIFFORD ELLIS, THE GREATEST BROCKER IN THE WORLD' lmfao;;32310;10/26/15 12:40;6.5873e+17;kalu@blackedout.co.uk;London
